"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,21875,22828,23755,24728,25320,26412,26713,27750,28363,28303,28974,30070,29835,30520,31785,33173,33770,34900,36438,37623
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),11266092,12238496,12658902,13157300,13591289,14004876,14769932,15377807,15630561,15394761,15615400,16250976,16603091,17356635,18272859,19580778,20717177,21551350,22623154,23951255
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,396974,404209,408226,408409,409301,408181,408402,408243,408972,410290,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28380,30278,31010,32216,33206,34310,36165,37668,38219,37522,37721,39033,39562,40968,42593,45179,47207,48593,50756,53505
47020,"Victoria, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2393384,2556891,2567678,2598993,2685082,2889484,3150883,3252342,3515085,3208651,3420315,3687897,4037391,4221163,4513360,4459036,4177574,4393566,4649847,4855536
47020,"Victoria, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,90944,91511,91624,91809,91789,91523,91649,92403,92926,93792,94102,94765,96447,97518,98548,99649,99914,99597,99466,99742
47020,"Victoria, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26317,27941,28024,28309,29253,31571,34380,35197,37827,34210,36347,38916,41861,43286,45799,44747,41812,44113,46748,48681
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3487825,3707495,3916055,4053908,4171945,4321880,4542274,4692950,4920951,5084341,5248781,5390192,5364308,5380301,5542374,5711423,5764105,5876220,5963194,6166042
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,146263,146451,147294,148437,149837,152022,153371,154489,155738,156531,156699,157043,156934,156098,156009,154712,153233,151423,150635,149527
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23846,25316,26587,27311,27843,28429,29616,30377,31598,32481,33496,34323,34182,34467,35526,36916,37617,38807,39587,41237
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),45209015,47528977,49832138,53388608,57168106,60026909,64022691,66835395,68368745,67594461,69481881,72539287,75338951,75358367,78429675,81630793,82899477,85734044,88811777,92002182
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",2,Population (persons) 1/,1617490,1626238,1641177,1649748,1676784,1684092,1701595,1700315,1699574,1705438,1717036,1723208,1734121,1741366,1750937,1756340,1758763,1760926,1763713,1768901
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,27950,29226,30364,32362,34094,35643,37625,39308,40227,39635,40466,42095,43445,43275,44793,46478,47135,48687,50355,52011
47300,"Visalia, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7416105,8156663,8405962,9145026,10130256,10660604,10984316,12410883,12487995,12301323,13499399,14430180,14527927,14920564,16527115,17006585,17752145,18339648,18679327,19973932
47300,"Visalia, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,442969,446784,449779,452460,455138,457161,459235,462308,464589,466195
47300,"Visalia, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,20118,21858,22146,23525,25438,26131,26473,29400,29090,28150,30475,32298,32300,32977,36312,37200,38656,39670,40206,42845
47380,"Waco, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5234989,5457399,5629336,5965015,6139184,6472890,6786756,7114654,7416373,7495408,7925194,8275409,8635042,8820096,9257603,9783001,10102419,10610325,11125844,11428760
47380,"Waco, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,232489,233379,234661,236830,239419,240784,242397,244453,246735,249441,253808,255700,256938,258685,260376,262660,264829,268971,271427,273920
47380,"Waco, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22517,23384,23989,25187,25642,26883,27999,29104,30058,30049,31225,32364,33607,34096,35555,37246,38147,39448,40990,41723
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1340336,1403925,1391970,1476218,1538927,1581303,1651270,1800863,1985860,1975623,2049529,2159789,2226635,2275022,2353961,2487812,2538208,2661237,2814320,2943477
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,55178,55072,55666,56108,56652,56569,56705,56840,57315,58103,58915,59444,59329,59361,59510,59932,60008,60512,60615,60760
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24291,25493,25006,26310,27165,27954,29120,31683,34648,34002,34788,36333,37530,38325,39556,41511,42298,43979,46429,48444
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3389209,3637853,3890846,4145974,4335749,4625417,4931442,5215513,5443747,5593778,5819814,6171977,6246620,6309781,6584218,6893138,7037222,7324093,7662276,8038908
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,135165,137495,140759,143991,148541,150957,154488,158840,162144,164890,168508,171561,173592,174689,175717,176293,178507,180163,182886,185409
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25075,26458,27642,28793,29189,30641,31921,32835,33574,33924,34537,35975,35984,36120,37471,39100,39423,40653,41896,43358
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),207537811,218153023,224073510,235840071,254762790,272956715,289483718,303577818,316569272,314209360,331670527,355350372,369822854,365630308,381692068,401961093,417860186,432801229,451967783,467176430
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",2,Population (persons) 1/,4875923,4982993,5068667,5137498,5212772,5286683,5332180,5386334,5458415,5561253,5678491,5782319,5878942,5963312,6031945,6093950,6149301,6211341,6247841,6280487
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,42564,43780,44208,45906,48873,51631,54290,56361,57997,56500,58408,61455,62906,61313,63278,65961,67952,69679,72340,74385
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4153789,4257441,4416720,4489528,4841015,4990164,5254099,5573104,5903841,5882943,6037465,6486366,6813789,6789775,7005768,7148387,7175015,7401454,7855415,8025590
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,Population (persons) 1/,163699,163590,162634,162388,162793,163260,163976,164310,165724,167225,167920,168443,168811,169853,170450,170852,170110,169359,168936,168522
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25375,26025,27157,27647,29737,30566,32042,33918,35625,35180,35954,38508,40363,39974,41102,41840,42179,43703,46499,47623
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2692141,2714543,2843472,3019308,3212110,3507876,3810382,4056505,4343051,4528167,4824770,5042888,5087170,5007219,5054577,5052093,4957788,5161221,5235284,5421948
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,111790,111422,111112,110246,109924,113486,113650,115059,115033,115023,116592,117752,120235,118490,117971,116371,112980,113157,111866,109834
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24082,24363,25591,27387,29221,30910,33527,35256,37755,39367,41382,42826,42310,42259,42846,43414,43882,45611,46800,49365
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4249033,4469214,4621040,4784486,4970446,5199491,5433995,5702944,5965188,5993123,6009220,6345048,6656815,6711272,7040917,7292737,7472280,7716899,8103082,8375743
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,155665,156007,156521,156932,157521,158560,159973,161045,162130,162626,162829,162844,162870,163189,163241,163181,162935,163203,163094,163285
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27296,28648,29523,30488,31554,32792,33968,35412,36793,36852,36905,38964,40872,41126,43132,44691,45860,47284,49684,51295
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2986173,3165018,3248821,3260971,3358352,3372246,3543838,3687902,3861736,3766738,3844349,4051859,4153590,4176876,4312526,4417235,4382734,4566278,4753425,4893403
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,131681,130701,129750,129141,128241,127464,126321,125236,124959,124734,124329,123482,122680,122139,121507,120665,119269,118074,116982,116074
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22677,24216,25039,25251,26188,26456,28054,29448,30904,30198,30921,32813,33857,34198,35492,36607,36747,38673,40634,42158
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2448811,2531981,2584005,2709216,2854032,2946346,3134587,3396995,3719467,3689528,3799818,4028194,4353233,4437165,4739796,5072711,5352757,5656612,5924225,6154809
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,99322,99361,99786,100654,101968,103369,105094,106717,108029,109614,111264,111876,112669,113110,113894,115586,117221,118325,119501,120629
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24655,25483,25895,26916,27989,28503,29827,31832,34430,33659,34151,36006,38637,39229,41616,43887,45664,47806,49575,51023
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3615881,4001997,4108491,4182726,4312949,4427195,4672237,4874793,5118210,4893458,4864275,5088399,5292016,5397301,5693150,5826757,5933068,6489253,6886865,6850224
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,152914,151728,151442,150666,150186,149438,149208,148727,148073,147910,147899,147260,146527,145938,144968,144157,142955,141255,140059,138948
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23647,26376,27129,27762,28717,29626,31314,32777,34565,33084,32889,34554,36116,36984,39272,40420,41503,45940,49171,49301
48620,"Wichita, KS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),16534180,17604868,17655356,17702566,18550226,19392269,21887410,23111929,25560177,24262198,24196893,27095648,28724024,29164714,30752232,30015168,29564163,31022918,32125008,33374235
48620,"Wichita, KS (Metropolitan Statistical Area)",2,Population (persons) 1/,572226,575446,580247,582168,584565,588021,593382,600805,609250,619330,623887,625327,628159,630365,632810,635551,637653,637511,637519,640218
48620,"Wichita, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28894,30593,30427,30408,31733,32979,36886,38468,41954,39175,38784,43330,45727,46266,48596,47227,46364,48663,50391,52129
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3738022,3986325,4149312,4299701,4345959,4577043,5119166,5220223,6020439,5479802,5697899,6329537,6382645,6467695,6453771,6127379,6069794,6303453,6529713,6792844
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,151847,150770,150995,150694,152033,151152,151596,150641,150287,150768,151649,150311,151040,151448,151867,150083,150327,150956,150955,151254
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24617,26440,27480,28533,28586,30281,33768,34653,40060,36346,37573,42110,42258,42706,42496,40827,40377,41757,43256,44910
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2826548,2991263,3065527,3164004,3276475,3338203,3429340,3588641,3746535,3773259,3971445,4320702,4443102,4463239,4629602,4691708,4626869,4761852,4961200,5091802
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116225,116748,117222,116598,116290,115598,114876,114012,113866,113299
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23584,25151,25904,26789,27788,28403,29315,30797,32257,32505,34170,37009,37903,38279,39811,40586,40277,41766,43571,44941
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5561417,5820846,5922267,6225221,6866034,7555558,8253188,8700052,8967764,8592703,8743765,9182926,9430156,9759953,10614264,11226224,11709644,12196417,13129781,13679101
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,202099,205996,210563,214877,222498,230897,238272,243520,248260,251814,255699,259141,262759,267700,271863,276848,283580,289447,294273,297533
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27518,28257,28126,28971,30859,32723,34638,35726,36122,34123,34196,35436,35889,36459,39043,40550,41292,42137,44618,45975
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),2747962,2959719,3057982,3261353,3577173,3910273,4249524,4410462,4607752,4517771,4708233,4987909,5230407,5238992,5484592,5802324,6096199,6414892,6709592,6978059
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",2,Population (persons) 1/,103626,106252,108945,111464,114383,117847,121229,123863,125728,127333,128652,129954,130910,132278,133526,134284,135739,138020,139492,140566
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,26518,27856,28069,29259,31274,33181,35054,35608,36649,35480,36597,38382,39954,39606,41075,43209,44911,46478,48100,49643
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),16483275,16886506,17156660,17752226,19020896,19821371,21161665,22153497,23045493,22130334,22866797,23260575,24289933,24115223,25900406,27039727,27634591,29085187,29866780,31031767
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,571210,578186,584321,588964,594765,602805,613494,623068,632186,637688,641245,644266,646794,649901,653250,656277,661024,666640,671129,676008
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28857,29206,29362,30141,31981,32882,34494,35556,36454,34704,35660,36104,37554,37106,39649,41202,41806,43630,44502,45904
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),27874828,28933044,29035332,30154614,31774356,33004787,35107114,36979079,38501473,37910191,39446298,41422821,43183106,43124790,44891417,47157582,48573112,50305783,52207397,54204431
